member_id,side,gross_pnl,fees,slippage,net_pnl,residual_gross_minus_fees_minus_slip_minus_net,exit_reason
okx:linear_perpetual:OP:USDT:USDT:perp,short,-49.16358279231024,3.982250206177134,1.991125103088567,-55.136958101575935,0.0,stop_loss
okx:linear_perpetual:OP:USDT:USDT:perp,short,967.1438184901635,2.94388802165403,1.471944010827015,962.7279864576825,0.0,end_of_data
okx:linear_perpetual:ORDI:USDT:USDT:perp,long,-50.0,3.9499999999999824,1.9749999999999912,-55.924999999999976,0.0,stop_loss
okx:linear_perpetual:ORDI:USDT:USDT:perp,short,-49.72037499999963,4.027350374999988,2.013675187499994,-55.76140056249961,0.0,stop_loss
okx:linear_perpetual:ORDI:USDT:USDT:perp,short,-49.441567997187505,4.004767007772195,2.0023835038860973,-55.4487185088458,0.0,stop_loss
okx:linear_perpetual:ORDI:USDT:USDT:perp,short,-49.164324404643274,3.982310276776108,1.991155138388054,-55.13778981980743,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:ORDI:USDT:USDT:perp,short,-48.8886354555439,3.959979471899068,1.979989735949534,-54.8286046633925,0.0,stop_loss
okx:linear_perpetual:ORDI:USDT:USDT:perp,short,-48.614492432226946,3.9377738870104038,1.9688869435052019,-54.52115326274256,7.105427357601002e-15,stop_loss
okx:linear_perpetual:ORDI:USDT:USDT:perp,short,-48.34188666591356,3.915692819939003,1.9578464099695014,-54.215425895822065,0.0,stop_loss
okx:linear_perpetual:ORDI:USDT:USDT:perp,short,-48.07080953643445,3.8937355724512006,1.9468677862256003,-53.911412895111255,0.0,stop_loss
okx:linear_perpetual:ORDI:USDT:USDT:perp,short,-47.80125247195857,3.8719014502286546,1.9359507251143273,-53.60910464730155,0.0,stop_loss
okx:linear_perpetual:ORDI:USDT:USDT:perp,short,-47.53320694872206,3.8501897628465027,1.9250948814232514,-53.308491592991814,0.0,stop_loss
okx:linear_perpetual:PEOPLE:USDT:USDT:perp,long,-50.0,3.9499999999999975,1.9749999999999988,-55.925,0.0,stop_loss
okx:linear_perpetual:PEPE:USDT:USDT:perp,long,-50.0,3.949999999999984,1.974999999999992,-55.924999999999976,0.0,stop_loss
okx:linear_perpetual:PEPE:USDT:USDT:perp,long,-49.720375000000004,3.927909624999999,1.9639548124999995,-55.6122394375,0.0,stop_loss
okx:linear_perpetual:PEPE:USDT:USDT:perp,short,-49.44231380281251,4.004827418027822,2.002413709013911,-55.449554929854244,7.105427357601002e-15,stop_loss
okx:linear_perpetual:PEPE:USDT:USDT:perp,short,-49.16506602816324,3.98237034828123,1.991185174140615,-55.138621550585086,0.0,stop_loss
okx:linear_perpetual:PEPE:USDT:USDT:perp,short,-48.88937292040991,3.9600392065532297,1.9800196032766149,-54.82943173023976,0.0,stop_loss
okx:linear_perpetual:PEPE:USDT:USDT:perp,short,-48.61522576175874,3.9378332867024737,1.9689166433512368,-54.52197569181244,0.0,stop_loss
okx:linear_perpetual:PEPE:USDT:USDT:perp,short,-48.34261588330006,3.915751886547305,1.9578759432736526,-54.21624371312102,0.0,stop_loss
okx:linear_perpetual:PEPE:USDT:USDT:perp,short,-48.07153466473408,3.8937943078434767,1.9468971539217383,-53.91222612649929,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:PYTH:USDT:USDT:perp,short,-50.0,4.050000000000001,2.0250000000000004,-56.075,7.105427357601002e-15,stop_loss
okx:linear_perpetual:PYTH:USDT:USDT:perp,short,961.4933027347455,3.016076697265242,1.508038348632621,956.9691876888476,1.1368683772161603e-13,end_of_data
okx:linear_perpetual:QTUM:USDT:USDT:perp,long,-50.0,3.949999999999995,1.9749999999999974,-55.925,7.105427357601002e-15,stop_loss
okx:linear_perpetual:QTUM:USDT:USDT:perp,short,-49.72037499999975,4.027350374999987,2.0136751874999934,-55.76140056249973,7.105427357601002e-15,stop_loss
okx:linear_perpetual:QTUM:USDT:USDT:perp,short,-49.44156799718727,4.0047670077721875,2.0023835038860938,-55.44871850884555,0.0,stop_loss
okx:linear_perpetual:RAY:USDT:USDT:perp,long,-50.0,3.949999999999992,1.974999999999996,-55.92499999999999,7.105427357601002e-15,stop_loss
okx:linear_perpetual:RSR:USDT:USDT:perp,long,-50.0,3.9500000000000064,1.9750000000000032,-55.92500000000001,7.105427357601002e-15,stop_loss
okx:linear_perpetual:RVN:USDT:USDT:perp,long,-50.0,3.95,1.975,-55.925,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:RVN:USDT:USDT:perp,short,-49.72037499999977,4.027350374999994,2.013675187499997,-55.76140056249976,0.0,stop_loss
okx:linear_perpetual:RVN:USDT:USDT:perp,short,-49.441567997187505,4.004767007772193,2.0023835038860964,-55.4487185088458,7.105427357601002e-15,stop_loss
okx:linear_perpetual:RVN:USDT:USDT:perp,short,-49.16432440464303,3.9823102767761007,1.9911551383880504,-55.13778981980719,7.105427357601002e-15,stop_loss
okx:linear_perpetual:RVN:USDT:USDT:perp,short,-48.88863545554401,3.9599794718990777,1.9799897359495389,-54.828604663392625,0.0,stop_loss
okx:linear_perpetual:RVN:USDT:USDT:perp,short,-48.614492432227046,3.93777388701041,1.968886943505205,-54.52115326274266,0.0,stop_loss
okx:linear_perpetual:SAND:USDT:USDT:perp,long,-50.0,3.9499999999999984,1.9749999999999992,-55.925,0.0,stop_loss
okx:linear_perpetual:SAND:USDT:USDT:perp,short,-49.72037499999974,4.027350374999999,2.0136751874999996,-55.76140056249974,0.0,stop_loss
okx:linear_perpetual:SAND:USDT:USDT:perp,short,-49.441567997187505,4.004767007772191,2.0023835038860955,-55.448718508845786,0.0,stop_loss
okx:linear_perpetual:SAND:USDT:USDT:perp,short,-49.16432440464302,3.9823102767760936,1.9911551383880468,-55.13778981980716,0.0,stop_loss
okx:linear_perpetual:SAND:USDT:USDT:perp,short,-48.888635455543984,3.959979471899084,1.979989735949542,-54.82860466339261,0.0,stop_loss
okx:linear_perpetual:SATS:USDT:USDT:perp,long,-50.0,3.95,1.975,-55.925,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:SATS:USDT:USDT:perp,short,-49.720375000000004,4.027350375000009,2.0136751875000045,-55.761400562500015,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:SATS:USDT:USDT:perp,short,-49.44156799718712,4.004767007772183,2.0023835038860915,-55.4487185088454,7.105427357601002e-15,stop_loss
okx:linear_perpetual:SATS:USDT:USDT:perp,short,-49.164324404643274,3.982310276776115,1.9911551383880575,-55.137789819807445,0.0,stop_loss
okx:linear_perpetual:SATS:USDT:USDT:perp,short,-48.888635455543856,3.959979471899076,1.979989735949538,-54.82860466339247,0.0,stop_loss
okx:linear_perpetual:SATS:USDT:USDT:perp,short,-48.6144924322269,3.9377738870103967,1.9688869435051983,-54.5211532627425,7.105427357601002e-15,stop_loss
okx:linear_perpetual:SATS:USDT:USDT:perp,short,-48.34188666591356,3.915692819939008,1.957846409969504,-54.21542589582208,0.0,stop_loss
okx:linear_perpetual:SHIB:USDT:USDT:perp,long,-50.0,3.950000000000006,1.975000000000003,-55.92500000000001,7.105427357601002e-15,stop_loss
okx:linear_perpetual:SNX:USDT:USDT:perp,long,-50.0,3.9499999999999993,1.9749999999999996,-55.925,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:SNX:USDT:USDT:perp,short,-49.72037499999968,4.0273503749999975,2.0136751874999987,-55.761400562499674,0.0,stop_loss
okx:linear_perpetual:SOL:USDT:USDT:perp,short,-50.0,4.050000000000008,2.025000000000004,-56.07500000000001,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:SOL:USDT:USDT:perp,short,-49.719624999999596,4.027289624999983,2.0136448124999915,-55.76055943749957,7.105427357601002e-15,stop_loss
okx:linear_perpetual:SSV:USDT:USDT:perp,long,-50.0,3.950000000000001,1.9750000000000005,-55.925,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:SSV:USDT:USDT:perp,long,-49.720375000000004,3.9279096249999936,1.9639548124999968,-55.612239437499994,0.0,stop_loss
okx:linear_perpetual:SSV:USDT:USDT:perp,short,-49.44231380281218,4.004827418027811,2.0024137090139056,-55.449554929853896,0.0,stop_loss
okx:linear_perpetual:SSV:USDT:USDT:perp,short,-49.16506602816291,3.982370348281208,1.991185174140604,-55.13862155058472,0.0,stop_loss
okx:linear_perpetual:SSV:USDT:USDT:perp,short,-48.88937292041,3.9600392065532355,1.9800196032766177,-54.82943173023985,0.0,stop_loss
okx:linear_perpetual:SSV:USDT:USDT:perp,short,-48.615225761758786,3.9378332867024803,1.9689166433512402,-54.52197569181251,0.0,stop_loss
okx:linear_perpetual:STRK:USDT:USDT:perp,short,-49.99999999999966,4.050000000000001,2.0250000000000004,-56.07499999999966,7.105427357601002e-15,stop_loss
okx:linear_perpetual:STRK:USDT:USDT:perp,short,-49.71962500000001,4.027289625000003,2.0136448125000017,-55.760559437500014,0.0,stop_loss
okx:linear_perpetual:STRK:USDT:USDT:perp,short,1462.7496499262088,2.4925161262987965,1.2462580631493982,1459.0108757367605,2.2737367544323206e-13,end_of_data
okx:linear_perpetual:STX:USDT:USDT:perp,long,-50.0,3.9499999999999993,1.9749999999999996,-55.925,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:STX:USDT:USDT:perp,short,-49.72037499999958,4.027350374999996,2.013675187499998,-55.761400562499574,0.0,stop_loss
okx:linear_perpetual:STX:USDT:USDT:perp,short,-49.441567997187505,4.004767007772188,2.002383503886094,-55.448718508845786,0.0,stop_loss
okx:linear_perpetual:STX:USDT:USDT:perp,short,-49.16432440464285,3.9823102767760883,1.9911551383880441,-55.137789819806976,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:STX:USDT:USDT:perp,short,-48.88863545554425,3.9599794718990946,1.9799897359495473,-54.82860466339289,0.0,stop_loss
okx:linear_perpetual:STX:USDT:USDT:perp,short,-48.61449243222728,3.937773887010418,1.968886943505209,-54.52115326274291,0.0,stop_loss
okx:linear_perpetual:STX:USDT:USDT:perp,short,-48.341886665913144,3.915692819938992,1.957846409969496,-54.21542589582163,0.0,stop_loss
okx:linear_perpetual:STX:USDT:USDT:perp,short,-48.07080953643424,3.893735572451188,1.946867786225594,-53.91141289511102,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:STX:USDT:USDT:perp,short,-47.80125247195868,3.8719014502286653,1.9359507251143326,-53.609104647301685,7.105427357601002e-15,stop_loss
okx:linear_perpetual:STX:USDT:USDT:perp,short,-47.533206948722395,3.8501897628465116,1.9250948814232558,-53.30849159299216,0.0,stop_loss
okx:linear_perpetual:STX:USDT:USDT:perp,short,-47.26666449075743,3.8285998237513548,1.9142999118756774,-53.009564226384455,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:STX:USDT:USDT:perp,short,-47.00161666962551,3.8071309502396726,1.9035654751198363,-52.71231309498502,0.0,stop_loss
okx:linear_perpetual:STX:USDT:USDT:perp,short,-46.738055104150234,3.7857824634361803,1.8928912317180902,-52.4167287993045,0.0,stop_loss
okx:linear_perpetual:STX:USDT:USDT:perp,short,693.4655820635649,3.024612134748767,1.5123060673743836,688.9286638614417,0.0,end_of_data
okx:linear_perpetual:SUI:USDT:USDT:perp,long,-50.0,3.950000000000006,1.975000000000003,-55.92500000000001,7.105427357601002e-15,stop_loss
okx:linear_perpetual:SUI:USDT:USDT:perp,short,-49.7203749999996,4.027350374999991,2.0136751874999956,-55.76140056249959,0.0,stop_loss
okx:linear_perpetual:SUI:USDT:USDT:perp,short,-49.44156799718711,4.0047670077721795,2.0023835038860898,-55.448718508845374,0.0,stop_loss
okx:linear_perpetual:SUI:USDT:USDT:perp,short,-49.16432440464288,3.9823102767760967,1.9911551383880484,-55.137789819807026,0.0,stop_loss
okx:linear_perpetual:SUI:USDT:USDT:perp,short,-48.88863545554425,3.959979471899092,1.979989735949546,-54.82860466339289,7.105427357601002e-15,stop_loss
okx:linear_perpetual:SUI:USDT:USDT:perp,short,-48.61449243222728,3.937773887010409,1.9688869435052045,-54.52115326274289,0.0,stop_loss
okx:linear_perpetual:SUSHI:USDT:USDT:perp,long,-50.0,3.949999999999986,1.974999999999993,-55.92499999999998,0.0,stop_loss
okx:linear_perpetual:SUSHI:USDT:USDT:perp,short,-49.720375000000004,4.027350375000007,2.0136751875000036,-55.761400562500015,0.0,stop_loss
okx:linear_perpetual:SUSHI:USDT:USDT:perp,short,-49.441567997187505,4.0047670077721875,2.0023835038860938,-55.448718508845786,0.0,stop_loss
okx:linear_perpetual:SUSHI:USDT:USDT:perp,short,-49.164324404642855,3.982310276776089,1.9911551383880446,-55.13778981980698,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:SUSHI:USDT:USDT:perp,short,-48.88863545554425,3.9599794718990853,1.9799897359495426,-54.82860466339287,0.0,stop_loss
okx:linear_perpetual:SUSHI:USDT:USDT:perp,short,-48.61449243222728,3.9377738870104126,1.9688869435052063,-54.5211532627429,0.0,stop_loss
okx:linear_perpetual:THETA:USDT:USDT:perp,long,-50.0,3.95,1.975,-55.925,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:TIA:USDT:USDT:perp,short,-49.999999999999645,4.049999999999993,2.0249999999999964,-56.07499999999963,0.0,stop_loss
okx:linear_perpetual:TIA:USDT:USDT:perp,short,-49.71962499999965,4.027289624999991,2.0136448124999955,-55.760559437499644,0.0,stop_loss
okx:linear_perpetual:TIA:USDT:USDT:perp,short,-49.44082220281215,4.004706598427801,2.0023532992139006,-55.44788210045385,0.0,stop_loss
okx:linear_perpetual:TRB:USDT:USDT:perp,short,-49.9999999999996,4.049999999999997,2.0249999999999986,-56.0749999999996,0.0,stop_loss
okx:linear_perpetual:TRB:USDT:USDT:perp,short,-49.71962500000001,4.027289625000007,2.0136448125000035,-55.760559437500014,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:TRB:USDT:USDT:perp,short,-49.440822202812114,4.004706598427795,2.0023532992138975,-55.4478821004538,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:TRB:USDT:USDT:perp,short,-49.16358279231024,3.982250206177137,1.9911251030885686,-55.13695810157594,0.0,stop_loss
okx:linear_perpetual:TURBO:USDT:USDT:perp,long,10628.360569320006,14.628360569320014,7.314180284660007,10606.418028466027,-1.8189894035458565e-12,end_of_data
okx:linear_perpetual:UMA:USDT:USDT:perp,long,-50.0,3.950000000000002,1.975000000000001,-55.925000000000004,0.0,stop_loss
okx:linear_perpetual:UNI:USDT:USDT:perp,long,-50.0,3.9499999999999895,1.9749999999999948,-55.92499999999998,0.0,stop_loss
okx:linear_perpetual:UNI:USDT:USDT:perp,short,-49.72037499999975,4.02735037499999,2.013675187499995,-55.76140056249974,7.105427357601002e-15,stop_loss
okx:linear_perpetual:UNI:USDT:USDT:perp,short,-49.44156799718727,4.0047670077721795,2.0023835038860898,-55.44871850884554,0.0,stop_loss
okx:linear_perpetual:W:USDT:USDT:perp,long,-50.0,3.95,1.975,-55.925,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:W:USDT:USDT:perp,short,-49.72037499999968,4.027350374999988,2.013675187499994,-55.76140056249966,0.0,stop_loss
okx:linear_perpetual:W:USDT:USDT:perp,short,-49.441567997187505,4.004767007772193,2.0023835038860964,-55.4487185088458,7.105427357601002e-15,stop_loss
okx:linear_perpetual:W:USDT:USDT:perp,short,-49.16432440464295,3.9823102767760923,1.9911551383880461,-55.13778981980709,7.105427357601002e-15,stop_loss
okx:linear_perpetual:W:USDT:USDT:perp,short,-48.88863545554393,3.959979471899083,1.9799897359495415,-54.828604663392554,0.0,stop_loss
okx:linear_perpetual:W:USDT:USDT:perp,short,-48.61449243222727,3.9377738870104126,1.9688869435052063,-54.52115326274289,0.0,stop_loss
okx:linear_perpetual:W:USDT:USDT:perp,short,-48.34188666591325,3.9156928199389944,1.9578464099694972,-54.21542589582174,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:W:USDT:USDT:perp,short,1375.697738164514,2.46996702475023,1.234983512375115,1371.9927876273887,0.0,end_of_data
okx:linear_perpetual:WIF:USDT:USDT:perp,short,-49.99999999999974,4.049999999999997,2.0249999999999986,-56.07499999999973,0.0,stop_loss
okx:linear_perpetual:WIF:USDT:USDT:perp,short,-49.71962499999975,4.0272896249999945,2.0136448124999973,-55.760559437499744,0.0,stop_loss
okx:linear_perpetual:WIF:USDT:USDT:perp,short,-49.44082220281225,4.004706598427809,2.0023532992139046,-55.44788210045397,0.0,stop_loss
okx:linear_perpetual:WLD:USDT:USDT:perp,short,-50.0,4.050000000000001,2.0250000000000004,-56.075,7.105427357601002e-15,stop_loss
okx:linear_perpetual:WLD:USDT:USDT:perp,short,-49.719625,4.0272896250000105,2.0136448125000053,-55.760559437500014,0.0,stop_loss
okx:linear_perpetual:WLD:USDT:USDT:perp,short,-49.44082220281215,4.004706598427807,2.0023532992139037,-55.44788210045386,0.0,stop_loss
okx:linear_perpetual:WLD:USDT:USDT:perp,short,-49.16358279231023,3.9822502061771337,1.9911251030885668,-55.13695810157593,0.0,stop_loss
okx:linear_perpetual:WLD:USDT:USDT:perp,short,-48.887898001802,3.9599197381459756,1.9799598690729878,-54.82777760902096,0.0,stop_loss
okx:linear_perpetual:WLD:USDT:USDT:perp,short,-48.61375911375724,3.937714488214347,1.9688572441071734,-54.520330846078764,0.0,stop_loss
okx:linear_perpetual:WLD:USDT:USDT:perp,short,-48.34115745952685,3.9156337542216773,1.9578168771108386,-54.21460809085936,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:WLD:USDT:USDT:perp,short,-48.07008441907221,3.893676837944862,1.946838418972431,-53.9105996759895,0.0,stop_loss
okx:linear_perpetual:WLD:USDT:USDT:perp,short,-47.80053142069261,3.8718430450761065,1.9359215225380533,-53.60829598830677,7.105427357601002e-15,stop_loss
okx:linear_perpetual:WLD:USDT:USDT:perp,short,-47.53248994075072,3.8501316852008327,1.9250658426004164,-53.307687468551975,0.0,stop_loss
okx:linear_perpetual:WLD:USDT:USDT:perp,short,-47.26595150340832,3.828542071776084,1.914271035888042,-53.00876461107244,0.0,stop_loss
okx:linear_perpetual:WLD:USDT:USDT:perp,short,1287.0127554161606,2.4730598590120763,1.2365299295060381,1283.3031656276426,0.0,end_of_data
okx:linear_perpetual:WOO:USDT:USDT:perp,long,-50.0,3.949999999999995,1.9749999999999974,-55.925,7.105427357601002e-15,stop_loss
okx:linear_perpetual:WOO:USDT:USDT:perp,short,-49.720375000000004,4.027350375000012,2.013675187500006,-55.76140056250002,0.0,stop_loss
okx:linear_perpetual:WOO:USDT:USDT:perp,short,-49.441567997187136,4.004767007772177,2.0023835038860884,-55.4487185088454,7.105427357601002e-15,stop_loss
okx:linear_perpetual:XLM:USDT:USDT:perp,short,-49.99999999999975,4.049999999999992,2.024999999999996,-56.07499999999974,0.0,stop_loss
okx:linear_perpetual:XLM:USDT:USDT:perp,short,-49.71962500000001,4.027289625000008,2.013644812500004,-55.76055943750002,0.0,stop_loss
okx:linear_perpetual:XLM:USDT:USDT:perp,short,-49.44082220281224,4.004706598427812,2.002353299213906,-55.44788210045396,0.0,stop_loss
okx:linear_perpetual:XLM:USDT:USDT:perp,short,-49.16358279230999,3.98225020617713,1.991125103088565,-55.136958101575686,7.105427357601002e-15,stop_loss
okx:linear_perpetual:XLM:USDT:USDT:perp,short,-48.88789800180212,3.9599197381459894,1.9799598690729947,-54.827777609021105,0.0,stop_loss
okx:linear_perpetual:XLM:USDT:USDT:perp,short,239.32927563695912,3.6497714534636274,1.8248857267318137,233.8546184567637,0.0,end_of_data
okx:linear_perpetual:XRP:USDT:USDT:perp,short,-49.99999999999977,4.05,2.025,-56.074999999999775,7.105427357601002e-15,stop_loss
okx:linear_perpetual:XRP:USDT:USDT:perp,short,-49.719624999999596,4.0272896249999945,2.0136448124999973,-55.76055943749959,0.0,stop_loss
okx:linear_perpetual:XRP:USDT:USDT:perp,short,-49.440822202812086,4.004706598427797,2.0023532992138984,-55.44788210045378,0.0,stop_loss
okx:linear_perpetual:XRP:USDT:USDT:perp,short,-49.16358279230982,3.9822502061771194,1.9911251030885597,-55.136958101575495,0.0,stop_loss
okx:linear_perpetual:XRP:USDT:USDT:perp,short,-48.88789800180236,3.9599197381459943,1.9799598690729971,-54.827777609021354,0.0,stop_loss
okx:linear_perpetual:XRP:USDT:USDT:perp,short,-48.613759113757254,3.937714488214345,1.9688572441071726,-54.52033084607877,0.0,stop_loss
okx:linear_perpetual:XTZ:USDT:USDT:perp,short,-49.99999999999977,4.049999999999997,2.0249999999999986,-56.07499999999977,0.0,stop_loss
okx:linear_perpetual:XTZ:USDT:USDT:perp,short,-49.71962499999978,4.027289624999994,2.013644812499997,-55.76055943749977,0.0,stop_loss
okx:linear_perpetual:YFI:USDT:USDT:perp,short,-49.99999999999974,4.049999999999992,2.024999999999996,-56.074999999999726,0.0,stop_loss
okx:linear_perpetual:YFI:USDT:USDT:perp,short,-49.719624999999745,4.027289624999992,2.013644812499996,-55.76055943749974,0.0,stop_loss
okx:linear_perpetual:YGG:USDT:USDT:perp,short,-49.99999999999973,4.0499999999999865,2.0249999999999932,-56.07499999999971,7.105427357601002e-15,stop_loss
okx:linear_perpetual:YGG:USDT:USDT:perp,short,-49.71962500000001,4.027289625000007,2.0136448125000035,-55.760559437500014,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:YGG:USDT:USDT:perp,short,-49.44082220281223,4.004706598427806,2.002353299213903,-55.44788210045394,7.105427357601002e-15,stop_loss
okx:linear_perpetual:ZETA:USDT:USDT:perp,long,-50.0,3.9500000000000015,1.9750000000000008,-55.925,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:ZETA:USDT:USDT:perp,short,-49.72037499999972,4.027350374999994,2.013675187499997,-55.76140056249971,-7.105427357601002e-15,stop_loss
okx:linear_perpetual:ZETA:USDT:USDT:perp,short,-49.44156799718724,4.004767007772186,2.002383503886093,-55.44871850884552,0.0,stop_loss
okx:linear_perpetual:ZETA:USDT:USDT:perp,short,-49.16432440464301,3.9823102767760927,1.9911551383880464,-55.13778981980715,7.105427357601002e-15,stop_loss
okx:linear_perpetual:ZETA:USDT:USDT:perp,short,-48.88863545554424,3.9599794718990893,1.9799897359495446,-54.82860466339287,0.0,stop_loss
okx:linear_perpetual:ZETA:USDT:USDT:perp,short,-48.614492432226996,3.9377738870103958,1.9688869435051979,-54.521153262742594,7.105427357601002e-15,stop_loss
okx:linear_perpetual:ZETA:USDT:USDT:perp,short,-48.3418866659133,3.9156928199389878,1.9578464099694939,-54.21542589582178,0.0,stop_loss
okx:linear_perpetual:ZETA:USDT:USDT:perp,short,-48.070809536434204,3.8937355724511837,1.9468677862255919,-53.91141289511098,0.0,stop_loss
okx:linear_perpetual:ZETA:USDT:USDT:perp,short,-47.80125247195864,3.8719014502286644,1.9359507251143322,-53.609104647301635,0.0,stop_loss
okx:linear_perpetual:ZETA:USDT:USDT:perp,short,1344.0464781473438,2.4586100777504516,1.2293050388752258,1340.3585630307182,-2.2737367544323206e-13,end_of_data
okx:linear_perpetual:ZIL:USDT:USDT:perp,short,-49.9999999999997,4.049999999999986,2.024999999999993,-56.07499999999968,7.105427357601002e-15,stop_loss
okx:linear_perpetual:ZIL:USDT:USDT:perp,short,-49.71962500000001,4.027289625000004,2.013644812500002,-55.760559437500014,0.0,stop_loss
okx:linear_perpetual:ZIL:USDT:USDT:perp,short,-49.4408222028122,4.004706598427811,2.0023532992139055,-55.44788210045392,0.0,stop_loss
okx:linear_perpetual:ZIL:USDT:USDT:perp,short,-49.16358279231023,3.9822502061771328,1.9911251030885664,-55.13695810157593,0.0,stop_loss
okx:linear_perpetual:ZRX:USDT:USDT:perp,short,-49.99999999999977,4.050000000000001,2.0250000000000004,-56.074999999999775,7.105427357601002e-15,stop_loss
okx:linear_perpetual:ZRX:USDT:USDT:perp,short,-49.71962500000001,4.027289625000003,2.0136448125000017,-55.760559437500014,0.0,stop_loss
